id,group,index,topology,oc,pump_mW,GDD_ps2,rounds,status,energy_pJ,energy_mean_pJ,energy_min_pJ,energy_max_pJ,energy_cv,peaks,single_tail,residual,edge_max,spectral_edge_max,FWHM_ps,CNT_energy_pJ,CNT_peak_W,inversion_gap,inversion_drift,numerical_pass,energy_range_pass,screen_candidate,dt_ps,source
g04_c48,4,48,OC_CNT,0.8,5.0,0.3,600,completed,0.16905322616683333,0.43479547675431013,0.16905322616683333,0.8990068261844519,0.47824794991720004,1,True,0.017243877406541964,5.899831902450949e-24,8.256743248426381e-31,102.5,0.042263306541708325,0.0003862758645760775,0.397054707233461,7.024457416338059e-05,True,False,False,0.125,fine_group_04.mat
g04_c49,4,49,OC_CNT,0.8,10.0,0.3,600,completed,23.147108016967646,19.83719882157839,18.60423615140771,23.147108016967646,0.06763820743762354,1,True,0.004888449931593618,7.639175127066192e-24,8.37432811234234e-31,99.5,5.786777004241911,0.054495892355591775,0.23473704587838484,0.0007859663267982819,True,False,False,0.125,fine_group_04.mat
g04_c50,4,50,OC_CNT,0.8,15.0,0.3,600,completed,653.415594028827,329.040913204629,150.17199817851923,653.415594028827,0.4375081791218316,1,True,0.016468425469703094,2.9559208749335273e-24,7.995892179221151e-31,94.375,163.3538985072067,1.6182085151472239,0.2498097153887613,0.0004938825245976997,True,False,False,0.125,fine_group_04.mat
g04_c51,4,51,OC_CNT,0.8,20.0,0.3,600,completed,2281.9772446688567,1829.9930365688751,823.1694217800161,2461.2625920849505,0.3033209696223197,1,True,0.01644857707337331,1.4797333283454947e-24,8.133355253852068e-31,82.75,570.494311167214,6.3219004934730965,0.24317373770239692,0.003923347170136204,True,False,False,0.125,fine_group_04.mat
g04_c52,4,52,OC_CNT,0.8,30.0,0.3,600,completed,129.51706265986192,801.2779978267308,129.51706265986192,2672.6560757478355,0.8893213883310125,1,True,0.034997041417797935,2.59401798002614e-24,8.603049979327677e-31,63.125,32.37926566496547,0.44869336562361856,0.20227089459271108,0.0013262297503322529,True,False,False,0.125,fine_group_04.mat
g04_c53,4,53,OC_CNT,0.8,50.0,0.3,600,completed,7473.519566710611,2053.32382787046,309.8863650957131,7473.519566710611,0.9833292533043799,1,True,0.04260758505621854,9.014363904644439e-24,8.41015868582128e-31,58.625,1868.3798916776523,29.25752553944825,0.209713496246826,3.840906969354574e-05,True,False,False,0.125,fine_group_04.mat
g04_c54,4,54,OC_CNT,0.8,100.0,0.3,600,completed,5902.703316200429,5031.518963290093,4600.690966708744,5902.703316200429,0.07097441595641216,21,False,0.47987711263365,2.0649888066436748e-15,4.464082140821545e-11,1.5,1475.6758290501066,36.5418763574482,0.1276239298354535,0.002363613135806797,True,False,False,0.125,fine_group_04.mat
g04_c55,4,55,OC_CNT,0.8,150.0,0.3,80,spectral_boundary,5456.958334950734,5331.999426603147,299.98811163557247,19191.734433290076,1.1169520060715064,27,False,0.7776388070228316,2.154969786723093e-07,0.0016347473246730749,0.625,1364.2395837376832,124.9598642279205,0.21255766291198475,0.0033532572660617266,False,False,False,0.125,fine_group_04.mat
g04_c56,4,56,OC_CNT,0.9,5.0,0.3,600,completed,0.10108391074976444,0.32974929043504403,0.10108391074976444,0.7645224048460999,0.5700593274465945,1,True,0.020702311541235304,6.667820474666278e-24,6.259124195407695e-31,92.625,0.011231545638862712,0.00011225931913636722,0.2487087703480897,8.550069908852542e-05,True,False,False,0.125,fine_group_04.mat
g04_c57,4,57,OC_CNT,0.9,10.0,0.3,600,completed,10.009500377453332,11.149337625788023,10.009500377453332,13.342451865876132,0.08770059099527415,1,True,0.003967598269564354,5.654545930364132e-24,6.00216381105262e-31,90.875,1.1121667086059255,0.011445594444046744,0.1143073729569355,0.0005935323907675372,True,False,False,0.125,fine_group_04.mat
g04_c58,4,58,OC_CNT,0.9,15.0,0.3,600,completed,233.9826008456462,141.6027220478719,88.81671217294647,233.9826008456462,0.29323144836502596,1,True,0.012798525939934371,2.7363894723758145e-24,6.124246419635143e-31,87.875,25.998066760627353,0.276749589082544,0.19100558587002603,0.0008777379444218081,True,False,False,0.125,fine_group_04.mat
g04_c59,4,59,OC_CNT,0.9,20.0,0.3,600,completed,1617.2795829850102,895.4893667561176,382.95344226476266,1617.2795829850102,0.4171649980311936,1,True,0.01582316769688149,2.2134625009703463e-24,6.078790929873952e-31,83.75,179.6977314427789,2.0028882067086515,0.29438139876076214,0.0008827499161181418,True,False,False,0.125,fine_group_04.mat
g04_c60,4,60,OC_CNT,0.9,30.0,0.3,600,completed,585.6197901450121,1986.1694974898717,585.6197901450121,3279.8978419635678,0.4745236232247612,1,True,0.025213378173657278,3.0486953008125533e-24,6.0209322668503295e-31,68.75,65.068865571668,0.8267046180657613,0.152915790474638,0.0029063434868454863,True,False,False,0.125,fine_group_04.mat
g04_c61,4,61,OC_CNT,0.9,50.0,0.3,600,completed,950.4115923365538,405.8828355123276,264.5866097597573,950.4115923365538,0.4480445702027796,1,True,0.03148026353564038,1.2659571881688127e-23,6.24849287567422e-31,58.125,105.60128803739485,1.6904669255713083,0.11241141944577826,0.005023561729635251,True,False,False,0.125,fine_group_04.mat
g04_c62,4,62,OC_CNT,0.9,100.0,0.3,600,completed,4362.193306053319,4839.8546098716915,2582.735810897296,6318.660079874699,0.24445995245127744,2,False,0.017507918289446225,1.5660166801787763e-20,6.041012544697613e-31,29.375,484.68814511703533,11.442095028931439,0.12833950983071707,0.002365215601001669,True,False,False,0.125,fine_group_04.mat
g04_c63,4,63,OC_CNT,0.9,150.0,0.3,600,completed,12928.298604794236,4871.948305051188,2423.0938537282545,12928.298604794236,0.6302439136783996,23,False,0.08728479605728043,4.802811228784817e-20,1.1498726911735068e-19,20.375,1436.4776227549146,12.621767189999971,0.14089381494411535,0.004734250014831631,True,False,False,0.125,fine_group_04.mat
g05_c00,5,0,CNT_OC,0.2,5.0,-0.1,20,spectral_boundary,448.32759945468354,387.0121204142423,262.42780440207207,495.94866696206583,0.19794854216183075,20,False,0.542884418291083,5.306932626151144e-07,0.007167357683812127,0.375,2629.2910263725516,531.6348056163622,0.11398137605418235,0.000671776111021094,False,True,False,0.125,fine_group_05.mat
g05_c01,5,1,CNT_OC,0.2,10.0,-0.1,20,spectral_boundary,449.2894055391084,388.5372730059744,262.42780440207207,500.31586363019863,0.20050793172213424,19,False,0.5654291654769856,8.574560312461043e-07,0.00727999214616943,0.5,2634.905913752301,527.4168856451471,0.11319547139810704,0.0005180389361028048,False,False,False,0.125,fine_group_05.mat
g05_c02,5,2,CNT_OC,0.2,15.0,-0.1,20,spectral_boundary,450.55972569900274,390.06892636350136,262.42780440207207,504.70715033924466,0.20305342865833434,15,False,0.6562332171421044,1.8426562287235142e-07,0.007846708026366769,0.5,2641.9807663871266,579.090490285947,0.14589417066745236,0.00036432998069846345,False,False,False,0.125,fine_group_05.mat
g05_c03,5,3,CNT_OC,0.2,20.0,-0.1,20,spectral_boundary,450.5717003014434,391.5385466186059,262.42780440207207,509.1218774239965,0.2055006294129742,20,False,0.6226796718838848,2.60617010240915e-07,0.008696298493067007,0.5,2642.5692635932633,462.7737999912402,0.1880600152293853,0.00021044904049294377,False,False,False,0.125,fine_group_05.mat
g05_c04,5,4,CNT_OC,0.2,30.0,-0.1,20,spectral_boundary,457.16874471995277,394.9005595931866,262.42780440207207,518.0185199879343,0.2110210363104048,17,False,0.5918872434641563,3.416639470903274e-07,0.010424820628423636,0.25,2680.8235535226722,619.2511795861269,0.2417917092685956,9.598626251439146e-05,False,False,False,0.125,fine_group_05.mat
g05_c05,5,5,CNT_OC,0.2,50.0,-0.1,20,spectral_boundary,486.77939679602025,403.29882810167214,262.42780440207207,536.0501158335462,0.2251530062076404,18,False,0.5678769369648252,1.7406365638507173e-07,0.005304082833601641,0.375,2852.5251624326083,507.82379900753165,0.295680084747204,0.0007042584259286944,False,False,False,0.125,fine_group_05.mat
g05_c06,5,6,CNT_OC,0.2,100.0,-0.1,20,spectral_boundary,528.1588659291479,421.84552078899134,262.42780440207207,581.5717600577323,0.2540481276450758,14,False,0.6720309116538428,3.121581853529155e-06,0.01331957842555179,0.25,3092.5321004601265,907.9381853115958,0.35033060926701975,0.0022317259656181587,False,False,False,0.125,fine_group_05.mat
g05_c07,5,7,CNT_OC,0.2,150.0,-0.1,20,spectral_boundary,567.2821866274376,440.3027562287087,262.42780440207207,621.2962968185775,0.2799369413035351,20,False,0.6866874559059265,1.6641230173513188e-06,0.01117684547955273,0.25,3319.2668018683453,772.6145168472071,0.3684655737814091,0.0037587797917983945,False,False,False,0.125,fine_group_05.mat
g05_c08,5,8,CNT_OC,0.3,5.0,-0.1,40,spectral_boundary,259.65694919399397,381.21617151586275,259.65694919399397,553.8115195295493,0.23656674283938348,16,False,0.6826032615893994,8.972771975162819e-07,0.005388077222671935,0.625,1028.3021453444685,178.95880574784877,0.14102331363165976,0.0009585082681856649,False,False,False,0.125,fine_group_05.mat
g05_c09,5,9,CNT_OC,0.3,10.0,-0.1,40,spectral_boundary,273.28496508470164,385.76367456849295,261.0274962458822,561.5444267557374,0.2349645176249093,16,False,0.7159135349900195,1.2250018104203803e-06,0.00570818362798844,0.625,1081.6049796190562,199.45139235672707,0.19222109150509625,0.0006506191311268505,False,False,False,0.125,fine_group_05.mat
g05_c10,5,10,CNT_OC,0.3,15.0,-0.1,40,spectral_boundary,287.93907800722036,391.6475080657859,261.0274962458822,569.3544687564165,0.2303262876838068,11,False,0.7114788407597196,1.5789123299163183e-06,0.005871325958977063,0.625,1137.8542806431874,311.0133394248843,0.24171826435858423,0.00034648437403417276,False,False,False,0.125,fine_group_05.mat
g05_c11,5,11,CNT_OC,0.3,20.0,-0.1,40,spectral_boundary,295.52150423157946,395.76833931294243,261.0274962458822,577.2405113851587,0.23100020444083783,15,False,0.6886166265059493,1.8949357904682789e-06,0.006415219934826876,0.625,1168.3305357269146,230.14959843713908,0.2741171101266775,3.718605663283192e-05,False,False,False,0.125,fine_group_05.mat
g05_c12,5,12,CNT_OC,0.3,30.0,-0.1,40,spectral_boundary,304.17118166256364,402.54100822246244,261.0274962458822,593.2351629040788,0.2352987028452689,17,False,0.6595100888082898,1.995661942515178e-06,0.007934163317531894,0.5,1202.7927749608434,204.51867653410318,0.3128957629622354,0.000585681210791722,False,False,False,0.125,fine_group_05.mat
g05_c13,5,13,CNT_OC,0.3,50.0,-0.1,40,spectral_boundary,355.1105671149076,425.16021561652326,261.0274962458822,626.0645207772784,0.2331141401453989,23,False,0.6651351980544521,5.718494493271039e-07,0.008453533387436792,0.5,1402.0123057933592,194.7946956732997,0.3405798073062801,0.0018047027509825453,False,False,False,0.125,fine_group_05.mat
g05_c14,5,14,CNT_OC,0.3,100.0,-0.1,40,spectral_boundary,525.3559584301452,504.33827031655244,261.0274962458822,711.7954304521118,0.252626236954127,17,False,0.7012163151069285,4.928158759715536e-07,0.007175820652230808,0.5,2063.686285013454,382.2017534210226,0.35207743781127787,0.0047872576330200145,False,False,False,0.125,fine_group_05.mat
g05_c15,5,15,CNT_OC,0.3,150.0,-0.1,40,spectral_boundary,721.4238486613049,563.1218077826404,261.0274962458822,794.2478731824788,0.28784825593573876,17,False,0.8066657587097661,2.7184248128110585e-06,0.010243156617637292,0.375,2823.559232435542,672.1633663778845,0.34668497708027446,0.007822521026441431,False,False,False,0.125,fine_group_05.mat
g05_c16,5,16,CNT_OC,0.4,5.0,-0.1,40,spectral_boundary,371.4714438699275,432.2101643843431,260.0780374880352,608.7793583905814,0.2300467043913986,17,False,0.6118281641898942,7.947902554048802e-08,0.0006878979242754808,0.5,1101.7097076991474,190.92334403982719,0.15994897746249703,0.000905049023057658,False,False,False,0.125,fine_group_05.mat
g05_c17,5,17,CNT_OC,0.4,10.0,-0.1,40,spectral_boundary,384.3284266590645,438.7053610685992,260.0780374880352,620.9959105469459,0.2336226137246692,13,False,0.6477833942132853,9.337873075609585e-08,0.0007748683812084052,0.5,1139.276472218307,250.12553493841438,0.1830469254563526,0.0005996236004961464,False,False,False,0.125,fine_group_05.mat
g05_c18,5,18,CNT_OC,0.4,15.0,-0.1,40,spectral_boundary,400.10217702227294,444.64941002758735,260.0780374880352,633.3825299369349,0.23740153307034764,16,False,0.6797984190422267,1.3300790998480787e-07,0.0010873194731416019,0.5,1185.224627006436,219.30472628516367,0.23312437591526358,0.00029304910001237694,False,False,False,0.125,fine_group_05.mat
g05_c19,5,19,CNT_OC,0.4,20.0,-0.1,40,spectral_boundary,409.2116746965389,449.3451577764166,260.0780374880352,645.9339971699275,0.2421916255719335,14,False,0.7129108397810231,2.1137894892036295e-07,0.0013793460751515582,0.625,1212.2180627685884,205.60903510875409,0.26459581332521254,1.6520437116085418e-05,False,False,False,0.125,fine_group_05.mat
g05_c20,5,20,CNT_OC,0.4,30.0,-0.1,40,spectral_boundary,425.8395698162359,458.6285727279604,260.0780374880352,671.5047573211826,0.25187771592595,23,False,0.7022592179025892,4.1527484624216803e-07,0.0023438450387778453,1.125,1261.9001683092824,130.67228376741477,0.30047584966958085,0.0006358904969220314,False,False,False,0.125,fine_group_05.mat
g05_c21,5,21,CNT_OC,0.4,50.0,-0.1,40,spectral_boundary,491.9559048546122,484.6725719937717,260.0780374880352,724.2450988650439,0.2696766477744622,15,False,0.5745683358714264,4.797247265461281e-07,0.003369903573032837,0.625,1455.245306948505,217.86162130222144,0.3273104856858776,0.0018564475756300824,False,False,False,0.125,fine_group_05.mat
g05_c22,5,22,CNT_OC,0.4,100.0,-0.1,40,spectral_boundary,691.6772873316331,570.915862459147,260.0780374880352,857.3464043373433,0.32713349896784544,24,False,0.6655010617336178,1.837873751862731e-07,0.003629882194225929,1.0,2038.5878394676122,195.94974597485458,0.3396886701349118,0.004857714241612077,False,False,False,0.125,fine_group_05.mat
g05_c23,5,23,CNT_OC,0.4,150.0,-0.1,40,spectral_boundary,984.0206077433174,671.6988412476101,260.0780374880352,1005.23008591153,0.391430699175851,19,False,0.6691866345432398,3.0556318474840215e-07,0.005080602565945875,0.5,2888.1472701103794,413.1618387351484,0.33306860898688084,0.007821163624122995,False,False,False,0.125,fine_group_05.mat
g05_c24,5,24,CNT_OC,0.5,5.0,-0.1,40,spectral_boundary,484.62495428426473,468.1740428289655,259.3891410478085,671.1487534956874,0.2715856057912567,9,False,0.7119185138656898,1.0196053273150106e-08,0.00015065580685138074,0.5,1148.1127491839397,294.23037716468644,0.18290499166012636,0.000863751081456865,False,False,False,0.125,fine_group_05.mat
g05_c25,5,25,CNT_OC,0.5,10.0,-0.1,40,spectral_boundary,508.2772832846722,475.9385791150038,259.3891410478085,688.5255752980413,0.2792245461256049,11,False,0.637737300324698,1.4642126528490314e-08,0.00018719322820044532,0.5,1203.5794217351033,271.87196336079677,0.1792453445327512,0.0005598234356961607,False,False,False,0.125,fine_group_05.mat
g05_c26,5,26,CNT_OC,0.5,15.0,-0.1,40,spectral_boundary,527.4030537728195,483.1178037654463,259.3891410478085,705.7233774178269,0.2864723963909023,13,False,0.5476339313687432,2.383199988055076e-08,0.00025031371939818507,0.75,1248.4482175656144,293.8008597172525,0.22191129669057874,0.0002546854846272595,False,False,False,0.125,fine_group_05.mat
g05_c27,5,27,CNT_OC,0.5,20.0,-0.1,40,spectral_boundary,531.3720241202536,489.30411871026365,259.3891410478085,723.3647623781062,0.29345305188606313,9,False,0.5688865623718617,3.396741261097064e-08,0.000287110889793964,0.5,1257.928268628267,371.9053793009227,0.25335617603419325,5.271634270975767e-05,False,False,False,0.125,fine_group_05.mat
g05_c28,5,28,CNT_OC,0.5,30.0,-0.1,40,spectral_boundary,563.2017956372182,505.0507197998842,259.3891410478085,762.2579782338412,0.30883656976687424,10,False,0.5197681015611108,1.2735020296736695e-07,0.00036726396002992784,0.5,1332.6575489935062,362.9055909267207,0.2857524390997882,0.0006602788026723871,False,False,False,0.125,fine_group_05.mat
g05_c29,5,29,CNT_OC,0.5,50.0,-0.1,40,spectral_boundary,662.9511712923928,543.9033329206202,259.3891410478085,842.4841985768512,0.3431734982538064,13,False,0.626832530021288,5.264898678628768e-08,0.00037305604157962465,0.5,1565.8831713426382,336.74896338606027,0.3096086060589913,0.0018598660317179494,False,False,False,0.125,fine_group_05.mat
g05_c30,5,30,CNT_OC,0.5,100.0,-0.1,40,spectral_boundary,921.9457378573126,640.2845852859655,259.3891410478085,1046.9907269868474,0.4146810530707202,16,False,0.6154091732320827,2.456465769372391e-07,0.001284526449169983,0.625,2170.509603778525,287.12568933171167,0.3215003073975379,0.004858376913070783,False,False,False,0.125,fine_group_05.mat
g05_c31,5,31,CNT_OC,0.5,150.0,-0.1,40,spectral_boundary,1278.3018705699901,765.7143083405301,259.3891410478085,1278.3018705699901,0.49046652449496286,16,False,0.5788726006106717,3.262196129304622e-07,0.0018811101613792252,0.625,2999.6178507008262,391.6197240264927,0.3158476415256398,0.007795240627556321,False,False,False,0.125,fine_group_05.mat
g05_c32,5,32,CNT_OC,0.6,5.0,-0.1,40,spectral_boundary,641.3996318511315,490.1660949109799,258.8653912512796,744.6075723732575,0.324260508997816,4,False,0.5370647830012234,6.6159398589137125e-09,6.785849056777832e-05,0.5,1263.7108770832588,420.9329947430373,0.21005180192941336,0.0008266062014717912,False,False,False,0.125,fine_group_05.mat
g05_c33,5,33,CNT_OC,0.6,10.0,-0.1,40,spectral_boundary,667.8205687312947,500.527140766951,258.8653912512796,771.7271776826487,0.3369562345147109,7,False,0.6591203873210053,6.053768493040963e-09,6.472433460852948e-05,0.375,1315.6243586870619,307.90916190872736,0.20606106494647625,0.0005270551354167319,False,False,False,0.125,fine_group_05.mat
g05_c34,5,34,CNT_OC,0.6,15.0,-0.1,40,spectral_boundary,719.425472669891,512.0304578406999,258.8653912512796,799.1436862457166,0.3509178147317189,6,False,0.7796266089623756,5.6378114789564426e-09,5.0163381503064905e-05,0.5,1415.5858806715319,338.3769453359257,0.20221752385183966,0.00022989062781386682,False,False,False,0.125,fine_group_05.mat
g05_c35,5,35,CNT_OC,0.6,20.0,-0.1,40,spectral_boundary,741.4095834440002,522.2348610566967,258.8653912512796,826.6522837063706,0.36232093608340804,6,False,0.7562446124932088,3.237021720165663e-09,3.926253719377948e-05,0.5,1458.5316294211,350.6012234614568,0.23022342258464568,6.993875481631218e-05,False,False,False,0.125,fine_group_05.mat
g05_c36,5,36,CNT_OC,0.6,30.0,-0.1,40,spectral_boundary,770.7065175668638,541.3217389442716,258.8653912512796,880.7660896593278,0.3815640070382608,7,False,0.5310071913234862,7.696660559172422e-09,9.74882942305058e-05,0.5,1516.051977764725,390.20793419623834,0.26276739174984254,0.0006720547711837055,False,False,False,0.125,fine_group_05.mat
g05_c37,5,37,CNT_OC,0.6,50.0,-0.1,40,spectral_boundary,884.2256697571356,586.4699879330657,258.8653912512796,996.2946382605426,0.42503215106359343,10,False,0.7271336490699599,3.242885782147196e-08,0.00021603856703686312,0.5,1737.3117750503534,321.8370469902741,0.2867332903263189,0.0018627750497802742,False,False,False,0.125,fine_group_05.mat
g05_c38,5,38,CNT_OC,0.6,100.0,-0.1,40,spectral_boundary,1226.6135755327464,712.7945659920143,258.8653912512796,1312.6291165750965,0.5183607492302725,9,False,0.5706053426907655,4.492849807049751e-08,0.0003566305848710201,0.5,2401.7953624238835,566.1440399801425,0.29788097517195444,0.004812732271649356,False,False,False,0.125,fine_group_05.mat
g05_c39,5,39,CNT_OC,0.6,150.0,-0.1,40,spectral_boundary,1629.5738227902698,858.2370365479364,258.8653912512796,1657.169413426635,0.5920279426262851,13,False,0.5884111840847277,2.698085445460411e-07,0.0011764404575704776,0.375,3183.47751953784,458.6639314477637,0.29390994705693596,0.0077247112764397,False,False,False,0.125,fine_group_05.mat
g05_c40,5,40,CNT_OC,0.7,5.0,-0.1,60,spectral_boundary,558.0052339511567,559.5075590985085,258.4531061694581,845.741435729218,0.3222132240426151,5,False,0.5786917798613723,1.0507884076608981e-10,1.3809332860503452e-05,0.75,944.4774369989175,362.93345905797287,0.24842103188215414,0.001337022623545292,False,False,False,0.125,fine_group_05.mat
g05_c41,5,41,CNT_OC,0.7,10.0,-0.1,60,spectral_boundary,603.9936432217909,579.5374974176559,258.4531061694581,885.3502327282971,0.3347870418601689,5,False,0.522845040586592,3.608517867954703e-10,1.2853012743097261e-05,0.75,1021.5591763783048,355.7578473426945,0.24071578778487296,0.0009097325736202588,False,False,False,0.125,fine_group_05.mat
g05_c42,5,42,CNT_OC,0.7,15.0,-0.1,60,spectral_boundary,648.967964864076,596.6220521403906,258.4531061694581,926.8520495368349,0.34523578528651283,10,False,0.5364294314810394,2.813987935509917e-10,1.3948100711028099e-05,0.625,1098.251227375775,196.8744663655952,0.23412307124100395,0.0004753875212468728,False,False,False,0.125,fine_group_05.mat
g05_c43,5,43,CNT_OC,0.7,20.0,-0.1,60,spectral_boundary,681.4309863863575,621.9333513145997,258.4531061694581,968.3802212066521,0.3617046704960361,5,False,0.6011258601780418,4.0903751484438374e-11,9.44677677498155e-06,0.75,1152.1791876441077,357.02324734383296,0.22821719067079,6.107992519333028e-05,False,False,False,0.125,fine_group_05.mat
g05_c44,5,44,CNT_OC,0.7,30.0,-0.1,60,spectral_boundary,812.4771361103064,666.868658102428,258.4531061694581,1048.204985532278,0.38599020114089255,7,False,0.5196409583715661,6.568431664093986e-10,1.2675270852621581e-05,0.625,1371.7467243174742,382.8578895828277,0.24468283655431322,0.0007805052381214539,False,False,False,0.125,fine_group_05.mat
g05_c45,5,45,CNT_OC,0.7,50.0,-0.1,40,spectral_boundary,1182.4851536782567,609.4340568057203,258.4531061694581,1222.6126255946747,0.5000343704984227,8,False,0.28173763579847966,1.7607293437490187e-10,4.451123283758975e-06,1.5,1986.1867873779577,215.7156127352376,0.256390748727243,0.0018641907872509744,False,False,False,0.125,fine_group_05.mat
g05_c46,5,46,CNT_OC,0.7,100.0,-0.1,40,spectral_boundary,1575.4791226295065,765.9106158765921,258.4531061694581,1697.789540745171,0.6196485563088965,5,False,0.539758785483467,1.4446047184593946e-09,0.00014241639101688172,0.5,2639.4920290828336,740.2265867951564,0.2679918441697935,0.004754790708051515,False,False,False,0.125,fine_group_05.mat
g05_c47,5,47,CNT_OC,0.7,150.0,-0.1,40,spectral_boundary,2072.5173975821176,950.4161402219685,258.4531061694581,2194.004223470281,0.7067269805753803,11,False,0.4891504152669637,6.925405770164615e-08,0.0003975403479494437,0.375,3465.311697188014,430.5853610481537,0.26466226366596635,0.007594273006332752,False,False,False,0.125,fine_group_05.mat
g05_c48,5,48,CNT_OC,0.8,5.0,-0.1,60,spectral_boundary,779.070964291529,617.3241116098906,258.1194772985874,999.6110372908653,0.3941195505772137,6,False,0.470811975783571,9.452643318862009e-13,1.2988216581761148e-06,0.875,1152.0055421066263,246.26758442806076,0.29496737397014244,0.0014267604184767801,False,False,False,0.125,fine_group_05.mat
g05_c49,5,49,CNT_OC,0.8,10.0,-0.1,60,spectral_boundary,843.6621397648669,644.3636905248495,258.1194772985874,1059.3269800119194,0.41437264854575234,6,False,0.5276656234888469,1.3343545208280414e-11,3.2537634065230895e-06,0.875,1246.58728857061,292.8565277475393,0.28462330940674035,0.001022524275390846,False,False,False,0.125,fine_group_05.mat
g05_c50,5,50,CNT_OC,0.8,15.0,-0.1,60,spectral_boundary,908.5543052481667,671.377036410898,258.1194772985874,1117.4970249279163,0.43289540906386764,6,False,0.4937155958355943,1.2124613572361715e-11,2.0787626977343746e-06,0.75,1341.623942495561,332.07553925359394,0.27586937853664967,0.0006183722905306333,False,False,False,0.125,fine_group_05.mat
g05_c51,5,51,CNT_OC,0.8,20.0,-0.1,60,spectral_boundary,978.0663763772061,700.0069481464596,258.1194772985874,1182.9813034092876,0.45142256327551544,6,False,0.5386209472762723,4.141254756035553e-11,3.857784300629276e-06,0.625,1443.1960480804821,407.43421741617414,0.26847058568089244,0.0002181020162015379,False,False,False,0.125,fine_group_05.mat
g05_c52,5,52,CNT_OC,0.8,30.0,-0.1,60,spectral_boundary,1146.1155000942736,759.5759857492174,258.1194772985874,1305.033471000661,0.4854383332657874,8,False,0.5005913749071355,3.405321131165207e-11,7.713819315837172e-06,1.0,1688.700795687759,248.27772543346984,0.2571805444862869,0.0005765328332398845,False,False,False,0.125,fine_group_05.mat
g05_c53,5,53,CNT_OC,0.8,50.0,-0.1,60,spectral_boundary,1496.1157229602695,893.9496340542138,258.1194772985874,1579.5752531155574,0.548176335050241,9,False,0.5759237161294494,2.6098328258441384e-10,3.0178006336928488e-05,0.875,2198.8977693591337,331.9765837586665,0.24208065085525982,0.002129067063231238,False,False,False,0.125,fine_group_05.mat
g05_c54,5,54,CNT_OC,0.8,100.0,-0.1,60,spectral_boundary,2688.5282496494547,1308.0779611779105,258.1194772985874,2688.5282496494547,0.6670997455666476,12,False,0.4908775432706311,3.680108304816391e-09,3.734338091988141e-05,0.625,3930.110190891999,571.4506780549739,0.22795368721793563,0.005819158358562615,False,False,False,0.125,fine_group_05.mat
g05_c55,5,55,CNT_OC,0.8,150.0,-0.1,40,spectral_boundary,3112.4979071177027,1024.1218032353831,258.1194772985874,3112.4979071177027,0.8382987723788327,8,False,0.3000222627285199,2.360452734637458e-10,5.511047413869001e-06,1.625,4536.199294273989,467.6924236633127,0.21830104414919038,0.007351286893697462,False,False,False,0.125,fine_group_05.mat
g05_c56,5,56,CNT_OC,0.9,5.0,-0.1,60,spectral_boundary,1142.1931812352996,667.0166310097915,257.8427248645162,1264.9631698106537,0.49166358491853457,2,False,0.33419104322621723,4.8011086618133524e-12,3.949791593190776e-06,0.625,1495.4006189787306,439.0552391122737,0.37096002961058827,0.0015556401528797892,False,False,False,0.125,fine_group_05.mat
g05_c57,5,57,CNT_OC,0.9,10.0,-0.1,60,spectral_boundary,1233.1671798807185,699.381368801671,257.8427248645162,1358.167715510921,0.517494644004044,4,False,0.4615299362532698,9.216354023468677e-12,1.529882955167707e-06,1.5,1613.3503716212244,268.07186239859186,0.3517378867603089,0.0012006201513814485,False,False,False,0.125,fine_group_05.mat
g05_c58,5,58,CNT_OC,0.9,15.0,-0.1,60,spectral_boundary,1327.9774976632916,733.1438439997019,257.8427248645162,1457.8834595141584,0.5420936561394398,4,False,0.43469191230805004,5.487677133608408e-11,1.430829286791626e-05,0.75,1736.060407960983,323.80203765242493,0.3359895512032243,0.000848978968113423,False,False,False,0.125,fine_group_05.mat
g05_c59,5,59,CNT_OC,0.9,20.0,-0.1,60,spectral_boundary,1423.441820642586,768.3807328913376,257.8427248645162,1556.5759450134133,0.5655493385083699,4,False,0.3959923085243582,1.3700030278148772e-11,8.22682371240501e-06,0.75,1859.62407624887,358.1229002687486,0.3227711976182666,0.0005008741685607054,False,False,False,0.125,fine_group_05.mat
g05_c60,5,60,CNT_OC,0.9,30.0,-0.1,60,spectral_boundary,1598.054361586203,841.9795032055285,257.8427248645162,1764.059809519089,0.6076155219528081,4,False,0.4335092584177854,1.1568736079179339e-10,3.203696281733685e-05,1.25,2085.9850402140764,370.90316896455886,0.30112892985717443,0.00018761112362708499,False,False,False,0.125,fine_group_05.mat
g05_c61,5,61,CNT_OC,0.9,50.0,-0.1,60,spectral_boundary,2030.430253739881,1007.6559351240169,257.8427248645162,2199.599356596511,0.6800466666298173,5,False,0.43538237638635185,2.8686435831479023e-10,3.6778449790813765e-05,0.625,2644.2618779428926,478.24608088237704,0.27448869786609054,0.0015203201993514437,False,False,False,0.125,fine_group_05.mat
g05_c62,5,62,CNT_OC,0.9,100.0,-0.1,60,spectral_boundary,3566.4034049963666,1533.5288390230016,257.8427248645162,3566.4034049963666,0.8049516616827941,7,False,0.5104190522709636,1.4848191465090348e-10,2.2061627930015653e-05,0.5,4623.290137220428,987.5894587746213,0.2533133684335144,0.004585833499013647,False,False,False,0.125,fine_group_05.mat
