round,energy_pJ,cnt_peak_W,cnt_q_min,inversion_gap,tau_max_us,peaks,time_edge,spectral_edge,dt_ps,n,gain_age_min,gain_memory_max
6812,3112.26282607371,93.35200387151444,0.014999470593125027,0.07069010813203558,94.41948822744767,2,5.157419761133524e-23,1.6725941156739514e-30,0.03125,65536,4.077567534581716,0.01694864253858853
6813,3061.217807981483,91.26173994265602,0.015238385933510602,0.06850628883511145,94.97319993021577,2,5.283961153194498e-23,1.623146869677047e-30,0.03125,65536,4.078633539461846,0.01693058482944387
6814,3010.0263587565896,89.17707766080795,0.015484351539281488,0.06627556999359352,95.70310533522508,2,5.4132009748778e-23,1.6118949815412112e-30,0.03125,65536,4.079683382811055,0.016912819694498527
6815,2958.7935981873793,87.10324585525545,0.015737048934557053,0.06400102075506586,96.79208534835311,2,5.545163669511582e-23,1.6263143978817433e-30,0.03125,65536,4.080717050391122,0.01689534649338935
6816,2907.615358971591,85.04419685184287,0.015996233828229598,0.06168558383930833,98.36827331926862,2,5.680017283930905e-23,1.613737807946539e-30,0.03125,65536,4.081734557621438,0.01687816409926121
6817,2856.5786498491884,83.00405653292258,0.01626161526109254,0.059332079340320476,99.99228901138586,2,5.817990380386466e-23,1.665001360491784e-30,0.03125,65536,4.082735946873895,0.016861270946853305
6818,2805.762173232479,80.98640877594674,0.01653285469807995,0.05694321034377203,101.6637440656258,2,5.95912570089765e-23,1.64693477551644e-30,0.03125,65536,4.083721284927757,0.016844665077493944
6819,2755.2368775863406,78.99417114712273,0.016809692413105894,0.05452157011862224,103.38229320354064,2,6.103496377248687e-23,1.6263947576678772e-30,0.03125,65536,4.084690660594973,0.016828344180863496
6820,2705.0665243603394,77.03052251477075,0.017091828887416095,0.05206965043886591,105.14762857639143,2,6.251012604872944e-23,1.6413776844147205e-30,0.03125,65536,4.085644182520351,0.016812305633487706
6821,2655.3082522391096,75.09752032516113,0.01737892707918289,0.04958985052725595,106.95947350622298,2,6.401470399095008e-23,1.6827453939639885e-30,0.03125,65536,4.086581977155444,0.0167965465340155
6822,2606.0131267046586,73.19741276599838,0.017670698884755476,0.04708448621779726,108.81757580632394,2,6.554999800784041e-23,1.7199135231763248e-30,0.03125,65536,4.087504186901104,0.01678106373539959
6823,2557.226667659313,71.3320427360173,0.01796685054445149,0.0445557991043396,110.7217007698202,2,6.711590631595002e-23,1.7235394234289102e-30,0.03125,65536,4.088410968411397,0.01676585387413397
6824,2508.9893502478762,69.50268858775121,0.01826705734082519,0.04200596554451885,112.67162386283843,2,6.87149108152037e-23,1.8427024670965924e-30,0.03125,65536,4.08930249105034,0.016750913396720468
6825,2461.3370742561965,67.71090211210436,0.018570999873733302,0.03943710536675049,114.66712319441307,2,7.034901197201421e-23,1.8074757076648712e-30,0.03125,65536,4.090178935491807,0.016736238583553
6826,2414.3015973160414,65.95738866959789,0.018878400434111667,0.03685129003632848,116.7079719233836,2,7.202112815059618e-23,1.7990051323070926e-30,0.03125,65536,4.091040492451593,0.016721825570428138
6827,2367.9109284830492,64.24297831889461,0.01918895400417604,0.034250549991405976,118.79393081688455,2,7.373038919785282e-23,1.7307647588194688e-30,0.03125,65536,4.09188736153943,0.016707670367908052
6828,2322.1896820211764,62.568343893476026,0.019502314454600163,0.03163688095061523,120.92474112446905,2,7.547731420918045e-23,1.716987818212938e-30,0.03125,65536,4.092719750218429,0.01669376887876511
6829,2277.1593947503293,60.933628094281154,0.01981822182218265,0.029012249190653816,123.10011779469778,2,7.725978670933935e-23,1.7061733572661143e-30,0.03125,65536,4.093537872860314,0.01668011691371932
6830,2232.83881166824,59.33926456574399,0.020136381187916556,0.026460351742960686,125.31974294921683,2,7.907706785143741e-23,1.759117443302991e-30,0.03125,65536,4.094341949886502,0.016666710205650182
6831,2189.244143150103,57.785157134256025,0.020456479256409123,0.023903690994929505,127.58325954196974,2,8.093139934999782e-23,1.7697918121794458e-30,0.03125,65536,4.095132206986452,0.016653544422439354
6832,2146.3892947638406,56.2711853141359,0.020778219400375653,0.021333386201202398,129.8902652479333,2,8.282258147423972e-23,1.7480405149289413e-30,0.03125,65536,4.095908874405263,0.016640615178589873
6833,2104.2860698750715,55.605830497173145,0.020921339376301498,0.018751160593241556,132.24030673221105,2,8.475308894992193e-23,1.693803460512104e-30,0.03125,65536,4.096672186292466,0.016627918045766396
6834,2062.9443463127704,54.98849347116079,0.021057349082074704,0.016158747025196152,134.63287445308768,2,8.672439098109828e-23,1.7350232279475105e-30,0.03125,65536,4.097422380104136,0.016615448562396946
6835,2022.3722303081743,54.36380838648142,0.021196774670450648,0.013557888343629254,137.0673980549229,2,8.873912423395986e-23,1.7019329874930063e-30,0.03125,65536,4.098159696051257,0.016603202242461597
6836,1982.5761921031883,53.7331171292073,0.02133942855282131,0.010950336965745544,139.5432422935148,2,9.07975432134884e-23,1.7579194329242166e-30,0.03125,65536,4.098884376588629,0.01659117458356997
6837,1943.5611872168636,53.09751334354977,0.021485155705290086,0.008499298362195096,142.059703393269,2,9.290119481065178e-23,1.740862245255694e-30,0.03125,65536,4.099596665939967,0.016579361074405757
6838,1905.3307658934455,52.45811266576332,0.021633763765398474,0.006214751989621514,144.61600577532303,2,9.505107896831202e-23,1.7085597270862746e-30,0.03125,65536,4.100296809655813,0.016567757201600107
6839,1867.887171878938,51.81609869471393,0.021785070796371903,0.00450978207433117,147.21129917372522,2,9.724818761102005e-23,1.6882185454653007e-30,0.03125,65536,4.100985054201246,0.016556358456088206
6840,1831.2314310899762,51.17237253599356,0.021938917280828783,0.0035002548988625204,149.84465622058448,2,9.94940373660452e-23,1.6794777461800033e-30,0.03125,65536,4.101661646570528,0.016545160339001195
6841,1795.3634311314966,50.528018258905966,0.022095108238446685,0.002852832253577353,152.51507057918826,2,1.01788937996165e-22,1.683197948345184e-30,0.03125,65536,4.1023268339259245,0.016534158367142636
6842,1760.2819935386985,49.8839360775063,0.02225346573807497,0.005261610731470356,155.2214556237548,2,1.0413399451538674e-22,1.6319747993575013e-30,0.03125,65536,4.102980863258444,0.016523348078090416
6843,1725.9849408776379,49.24095920995146,0.02241382879945436,0.007829301962167579,157.9626435912254,2,1.0652884336425747e-22,1.5997614325350365e-30,0.03125,65536,4.103623981068938,0.016512725034952668
6844,1692.4691599779228,48.60007474366516,0.02257600282448191,0.01039554197486181,160.7373851497654,2,1.089728330854872e-22,1.6479516075787326e-30,0.03125,65536,4.104256433068477,0.016502284830798464
6845,1659.730661784107,47.96192597652101,0.022739812561735327,0.012943978072503692,163.5443493841329,2,1.1146566732179814e-22,1.594677502535335e-30,0.03125,65536,4.104878463897092,0.016492023092780708
6846,1627.7646384198724,47.32732464918757,0.022905098615360678,0.015473042683496696,166.38212419711465,2,1.1400851374638362e-22,1.695759141185456e-30,0.03125,65536,4.1054903168600685,0.016481935485966673
6847,1596.5655182562289,46.696993413281,0.023071669732687785,0.01798121150487353,169.24921709569483,2,1.1660299222396932e-22,1.7106222972568785e-30,0.03125,65536,4.106092233681243,0.016472017716887617
6848,1566.1270195497195,46.071502749229666,0.023239352318001904,0.020467006326668313,172.14405632035738,2,1.1925050589201334e-22,1.70064631277208e-30,0.03125,65536,4.106684454272867,0.01646226553681603
6849,1536.4422030419498,45.45158232183555,0.023407991517061924,0.022928997624404368,175.06499226963177,2,1.2195220296319794e-22,1.7450193735735474e-30,0.03125,65536,4.107267216521818,0.016452674744776172
6850,1507.5035237441791,44.83771181607034,0.023577402241736226,0.02536580687510881,178.01029917921676,2,1.2471030780627933e-22,1.7110954861527394e-30,0.03125,65536,4.1078407560919565,0.0164432411902924
6851,1479.3028817759264,44.23041672548413,0.023747411799363165,0.0277761085890591,180.978177048423,2,1.2752496745798473e-22,1.7519152120902667e-30,0.03125,65536,4.108405306242429,0.01643396077588033
6852,1451.8316720982853,43.63027659927683,0.023917872637028596,0.030245833366217445,183.9667538081981,2,1.3039685798533936e-22,1.749634775876685e-30,0.03125,65536,4.1089610976616,0.01642482945928687
6853,1425.0808331728192,43.03762496798316,0.02408860840058348,0.032700864104861616,186.9740876991439,2,1.3332702676158606e-22,1.7341901414380552e-30,0.03125,65536,4.109508358316354,0.016415843255484914
