grid,id,group,index,topology,oc,pump_mW,GDD_ps2,rounds,status,energy_pJ,energy_mean_pJ,energy_min_pJ,energy_max_pJ,energy_cv,peaks,single_tail,residual,edge_max,spectral_edge_max,FWHM_ps,CNT_energy_pJ,CNT_peak_W,inversion_gap,inversion_drift,numerical_pass,energy_range_pass,screen_candidate
fine,g01_c54,1,54,OC_CNT,0.8,100.0,0.0,180,spectral_boundary,3957.8386602946844,3541.5216840337844,2905.3649173757185,3962.5131735695563,0.08465658119722176,18,False,0.05914689083377456,5.198072471001512e-13,3.950561593015336e-08,0.75,989.4596650736709,23.495280633868067,0.2109945782434059,0.0026850142427229384,False,False,False
fine,g01_c55,1,55,OC_CNT,0.8,150.0,0.0,60,spectral_boundary,4951.979152968302,2072.632530320373,299.98811163557195,6162.0747129961,0.9639874309394266,10,False,0.283649924673813,3.569637070260657e-09,1.8389547025236228e-05,1.375,1237.9947882420752,97.034652790642,0.22516974613406365,0.009228139875438024,False,False,False
fine,g01_c56,1,56,OC_CNT,0.9,5.0,0.0,600,completed,0.16617786739161533,0.3451576903417422,0.16617786739161533,0.621194273547645,0.3790611687442645,3,False,0.013271393509786808,1.5797343193149166e-23,3.0843018982089653e-31,4.875,0.018464207487957258,0.0007318365344887195,0.24902914898210382,8.793899949921524e-05,True,False,False
fine,g01_c57,1,57,OC_CNT,0.9,10.0,0.0,600,completed,130.99686013398065,86.34098735788703,56.52649171877429,130.99686013398065,0.24908047434892663,3,False,0.009849560902056565,1.463632278951477e-23,3.0758519259176976e-31,14.875,14.555206681553402,0.4242092260978818,0.21592507366122926,0.0003411581074459491,True,False,False
fine,g01_c58,1,58,OC_CNT,0.9,15.0,0.0,600,completed,301.62761450935625,468.3425370061023,301.62761450935625,840.4052799042308,0.36249624280640047,8,False,0.027230374697441447,1.7558734630767354e-22,3.0188273861409693e-21,8.375,33.51417938992846,0.8458499880546739,0.2130964189252189,0.00017200274161677243,True,False,False
fine,g01_c59,1,59,OC_CNT,0.9,20.0,0.0,600,completed,498.9836196372772,350.3601348346282,287.7070960534552,498.9836196372772,0.18392749093496974,7,False,0.010284988862749955,1.2403831512525192e-21,2.0202088698753955e-30,3.25,55.44262440414188,1.6542185655338562,0.2134503222475036,0.0009069736466034151,True,True,False
fine,g01_c60,1,60,OC_CNT,0.9,30.0,0.0,600,completed,1112.113954847182,1514.2338154328736,1112.113954847182,1894.0647601861122,0.14540836540290678,13,False,0.0433536915994184,2.121568790081785e-19,9.116810527898582e-15,8.625,123.56821720524242,3.3587234758587803,0.22074820242772708,0.001456332741133437,True,False,False
fine,g01_c61,1,61,OC_CNT,0.9,50.0,0.0,600,completed,2281.956524697524,1964.9053867478203,926.5873861256946,2853.7496666597935,0.2948126330550026,17,False,0.06460372692868312,1.8965905129307287e-16,7.143837272543298e-12,6.875,253.55072496639147,11.160689950680261,0.20386089855632272,0.00014418815735839363,True,False,False
fine,g01_c62,1,62,OC_CNT,0.9,100.0,0.0,80,spectral_boundary,4066.823424738317,2070.054916395725,299.9843547746923,5822.72549738654,0.9062524755063361,5,False,0.13557956760004067,2.9335680543296734e-13,1.2972224501786483e-08,15.875,451.8692694153685,13.449085343474303,0.24841354577323238,0.005258937255054996,False,False,False
fine,g01_c63,1,63,OC_CNT,0.9,150.0,0.0,380,spectral_boundary,6297.012274018822,6288.677634219236,5704.974682843273,7446.433205247122,0.06957622006258991,41,False,0.1541020697195639,1.295666729501689e-12,2.9958993814998676e-08,1.0,699.6680304465356,21.167935508467053,0.13797161059690022,0.00028195513706175124,False,False,False
fine,g02_c00,2,0,OC_CNT,0.2,5.0,0.1,40,spectral_boundary,504.1840194894563,524.6503500507451,299.99556841314643,658.6721083577593,0.2191118837743877,28,False,0.5981159276941915,4.817352876666146e-09,7.80345198173424e-05,1.0,2016.7360779578253,149.17246999596068,0.11245713684061165,0.0016380896467557138,False,False,False
fine,g02_c01,2,1,OC_CNT,0.2,10.0,0.1,40,spectral_boundary,510.428580280985,531.1289637208478,299.99556841314643,675.8642774245512,0.2256816425671909,24,False,0.5951494609563055,9.94647343271538e-09,5.0274167481776765e-05,1.0,2041.71432112394,158.989465574891,0.11145344888038017,0.0013385115780453205,False,False,False
fine,g02_c02,2,2,OC_CNT,0.2,15.0,0.1,40,spectral_boundary,520.4236115384898,539.0724360852118,299.99556841314643,693.4429094671638,0.23336748062442905,26,False,0.5885945253300114,4.614417041369115e-09,0.0001244718673441747,0.625,2081.6944461539592,181.8716412439028,0.13830349590264845,0.0010441566267814784,False,False,False
fine,g02_c03,2,3,OC_CNT,0.2,20.0,0.1,40,spectral_boundary,512.1893524262608,544.5919541596417,299.99556841314643,711.3319862599983,0.2401369744536492,29,False,0.6143861864335739,2.8253108147787615e-08,0.00039546993885901594,0.625,2048.7574097050433,150.20085574601939,0.18145696693744784,0.0007403758179652664,False,False,False
fine,g02_c04,2,4,OC_CNT,0.2,30.0,0.1,40,spectral_boundary,509.7025554654964,555.0483657173885,299.99556841314643,747.6033445753587,0.252156214791662,33,False,0.6756981088909476,1.258126545545649e-07,0.0006274281237809228,0.625,2038.8102218619856,163.0860581274943,0.23719621390084267,0.00013198906966160884,False,False,False
fine,g02_c05,2,5,OC_CNT,0.2,50.0,0.1,40,spectral_boundary,543.7454106215271,580.4931873835086,299.99556841314643,814.530967644683,0.2736493270487823,32,False,0.694044046745882,1.3775421275136802e-07,0.0015782858780917816,0.5,2174.9816424861087,200.0436091372712,0.2892977837009987,0.0010665244006913266,False,False,False
fine,g02_c06,2,6,OC_CNT,0.2,100.0,0.1,40,spectral_boundary,596.6059105895603,638.3977947510219,299.99556841314643,977.1202788224692,0.32067852293465315,44,False,0.7272192413598935,6.402152999744107e-07,0.004197832162167627,0.625,2386.4236423582415,158.55559469787528,0.3369094125275235,0.004083288616710812,False,False,False
fine,g02_c07,2,7,OC_CNT,0.2,150.0,0.1,40,spectral_boundary,753.0448674026237,725.1714059223142,299.99556841314643,1153.3265035776876,0.36788024033941297,43,False,0.7368274517378987,7.200155177438834e-07,0.007349224851746908,0.625,3012.1794696104953,240.21160240349863,0.33933633304431376,0.0069942252579163755,False,False,False
fine,g02_c08,2,8,OC_CNT,0.3,5.0,0.1,600,completed,2.871520477194844,2.9257927803968307,2.8628340310902893,3.0906078497241776,0.02319956375034985,1,True,0.0022540559658440476,3.428152094270674e-24,1.600472237879526e-30,48.25,6.700214446787971,0.12989192440027805,0.4190264891551817,0.00024499486237772317,True,False,False
fine,g02_c09,2,9,OC_CNT,0.3,10.0,0.1,600,completed,105.89897158105528,181.41232623899398,105.89897158105528,324.028842069201,0.3572879361144141,1,True,0.014071547454122386,1.7871584739322652e-23,1.3939961120354421e-30,21.0,247.0976003557957,10.186749444981901,0.2655719154278555,2.98715260510507e-05,True,True,False
fine,g02_c10,2,10,OC_CNT,0.3,15.0,0.1,600,completed,905.6658737299782,655.2807709469979,376.4183085517917,910.2392529766146,0.2748435303605007,44,False,0.03774058656418595,1.7813434659364687e-22,2.0798158093916987e-17,24.375,2113.2203720366165,32.74663359801557,0.11020272007623733,0.002210830134790065,True,False,False
fine,g02_c11,2,11,OC_CNT,0.3,20.0,0.1,600,completed,252.55683885102417,285.1848848302257,240.63682831453565,450.4608094815875,0.19753602735749495,55,False,0.046620722865825255,2.6230802276760517e-21,2.2658525196271337e-17,19.25,589.2992906523899,8.583581053317141,0.2442506725679634,0.0009536178867258771,True,True,False
fine,g02_c12,2,12,OC_CNT,0.3,30.0,0.1,320,spectral_boundary,1585.6827486790567,823.4425491789476,438.9305065707865,1673.4281775656923,0.5349044864460014,32,False,0.43249394756358145,3.2261636692751245e-10,2.8290390369234456e-06,1.0,3699.926413584466,129.94530553775655,0.11080753669335708,0.0008141390801289505,False,False,False
fine,g02_c13,2,13,OC_CNT,0.3,50.0,0.1,60,spectral_boundary,627.1294356037865,760.9818200422552,299.9948788636333,1133.0727838226094,0.36428954185851575,19,False,0.6119051344552865,1.232365025188139e-08,0.00015211017870262532,1.125,1463.302016408836,131.97291035615643,0.30313904477852294,0.0016990164334605984,False,False,False
fine,g02_c14,2,14,OC_CNT,0.3,100.0,0.1,60,spectral_boundary,818.4494136520032,904.4889203138698,299.9948788636333,1608.964374384857,0.4368098482681413,25,False,0.7148024316366235,2.332069328071796e-07,0.002394773999265067,0.625,1909.715298521341,172.91472799997024,0.3229373204858813,0.006015727344928945,False,False,False
fine,g02_c15,2,15,OC_CNT,0.3,150.0,0.1,40,spectral_boundary,1744.8037081767266,973.2451533306296,299.9948788636333,2015.7477463186833,0.5923964554839003,39,False,0.7647478760550017,6.002912928080337e-07,0.006020377425313677,0.625,4071.2086524123624,488.51107925185573,0.3013221296975669,0.0069577999273634505,False,False,False
fine,g02_c16,2,16,OC_CNT,0.4,5.0,0.1,600,completed,2.5069034511082533,2.703819490396524,2.5069034511082533,3.010690096723991,0.05446803126332701,1,True,0.0030475698849178295,6.915646530548949e-24,1.2499752480518645e-30,44.5,3.7603551766623795,0.0788137051227218,0.4443699194926145,0.00022810092329061948,True,False,False
fine,g02_c17,2,17,OC_CNT,0.4,10.0,0.1,600,completed,157.26958948565382,308.2237929540568,157.26958948565382,462.61304419580324,0.3367352633752239,1,True,0.01419242754468192,1.8093911269018742e-23,1.1568042092794937e-30,19.0,235.90438422848075,10.430940751417818,0.24963850582210956,0.0005011659430396165,True,True,False
fine,g02_c18,2,18,OC_CNT,0.4,15.0,0.1,600,completed,1029.757365311741,767.6528051743732,432.6160569921898,1040.9231542968234,0.268953468172664,39,False,0.025848509525705325,1.8529538462347704e-22,1.5683903345312858e-20,23.375,1544.6360479676118,23.938413675513377,0.1299209731016192,0.002083412716864963,True,False,False
fine,g02_c19,2,19,OC_CNT,0.4,20.0,0.1,600,completed,344.6742665450391,371.7146793715672,321.4856026374879,569.3443718274362,0.17592149815801944,39,False,0.03174190750451952,3.2614696914636884e-21,2.3337388913361773e-19,12.625,517.0113998175586,9.025770952647523,0.2360751383090396,0.000799267798060721,True,False,False
fine,g02_c20,2,20,OC_CNT,0.4,30.0,0.1,600,completed,972.4965692374569,901.3698569299044,840.7193697851251,977.9790377679305,0.048918823834093274,5,False,0.022098536602575602,2.310310857233973e-18,6.505279700527235e-15,15.375,1458.7448538561855,33.85757037837022,0.1583397137430509,0.00027901750062364616,True,False,False
fine,g02_c21,2,21,OC_CNT,0.4,50.0,0.1,220,spectral_boundary,2098.549000011405,798.4970828433172,358.2249260497839,2098.549000011405,0.5372436955383405,17,False,0.25630766484288525,3.251290170739615e-12,5.519582507424564e-08,1.25,3147.8235000171076,125.23826095718628,0.16236010022190372,0.003435657166723227,False,False,False
fine,g02_c22,2,22,OC_CNT,0.4,100.0,0.1,60,spectral_boundary,1230.3561424523375,1173.3121796973892,299.9940554383945,2323.3703015930123,0.5764332235119414,23,False,0.6511249866000902,1.4558235913789187e-07,0.001888237655184917,0.875,1845.5342136785064,149.36199643709352,0.3054743944758287,0.005748892545999196,False,False,False
fine,g02_c23,2,23,OC_CNT,0.4,150.0,0.1,60,spectral_boundary,1543.2037209129844,1396.1297411941168,299.9940554383945,3084.4173116216284,0.6141780068703112,27,False,0.7776444311182648,6.239711240662682e-07,0.004748158373529695,0.75,2314.8055813694764,224.10014353004422,0.30198616885658536,0.009904761755576863,False,False,False
fine,g02_c24,2,24,OC_CNT,0.5,5.0,0.1,600,completed,1.838844258734306,2.150699110521292,1.838844258734306,2.5735323540846027,0.0990977571858399,1,True,0.004388299945343504,4.4649350194024706e-24,1.0995168717226102e-30,41.125,1.838844258734306,0.041714244910611986,0.4624513221670461,0.00020668455935124452,True,False,False
fine,g02_c25,2,25,OC_CNT,0.5,10.0,0.1,600,completed,292.88869054766974,454.8371170765015,292.88869054766974,528.7781765318882,0.15314340967324525,1,True,0.013986412677315398,1.201964827794125e-23,1.0101955035496488e-30,18.375,292.88869054766974,12.685162665907844,0.2111721964944968,0.0009916069546513917,True,False,False
fine,g02_c26,2,26,OC_CNT,0.5,15.0,0.1,600,completed,1101.6486096223298,755.0188249463331,424.6271640172547,1101.6486096223298,0.29135146513275395,22,False,0.017854194871327105,1.942600770369058e-22,1.7231868933383472e-22,23.125,1101.6486096223298,16.623582522312063,0.15333147267193237,0.001545023168868731,True,False,False
fine,g02_c27,2,27,OC_CNT,0.5,20.0,0.1,600,completed,388.5313562943553,459.85174963196914,373.4254373227724,777.7386945560418,0.23943414943365696,21,False,0.02435834622804259,3.990458761858873e-21,1.7713544952636445e-21,17.75,388.53135629435536,6.52117418306892,0.23448521460918248,0.0006279536382698403,True,False,False
fine,g02_c28,2,28,OC_CNT,0.5,30.0,0.1,600,completed,1009.6325108350494,1052.381159478874,1006.2735391584632,1132.6556916249747,0.03588712504611422,6,False,0.013517060082151176,1.5872612198002358e-18,2.2044727456383465e-16,14.75,1009.6325108350495,21.351846453705953,0.17439851210357327,0.00038777587684313275,True,False,False
fine,g02_c29,2,29,OC_CNT,0.5,50.0,0.1,240,spectral_boundary,2310.845668694069,1222.396666517667,448.1255892658164,2723.4438691563346,0.6022204006978422,24,False,0.5350233843967103,4.702026532560582e-10,3.241026560797605e-06,0.875,2310.845668694068,142.03319079689564,0.17083920527869845,0.002038625442736919,False,False,False
fine,g02_c30,2,30,OC_CNT,0.5,100.0,0.1,60,spectral_boundary,2690.4259389516674,1410.8001582612658,299.9930727893867,3132.340786969323,0.718364088525536,19,False,0.4953465608188464,1.5360089844338845e-08,0.00029903629026816603,0.625,2690.4259389516674,253.65589549406246,0.2541535407987213,0.005515030358155704,False,False,False
fine,g02_c31,2,31,OC_CNT,0.5,150.0,0.1,60,spectral_boundary,2044.453269687925,1762.5842104099959,299.9930727893867,4322.201490725078,0.7503100799081117,24,False,0.7162170661001338,9.388938175627984e-07,0.006066019237173951,0.625,2044.4532696879253,188.14606572991894,0.2860110602564141,0.009421676530984135,False,False,False
fine,g02_c32,2,32,OC_CNT,0.6,5.0,0.1,600,completed,1.1827580827332962,1.5450595372733182,1.1827580827332962,2.027601802221552,0.15824111775316008,1,True,0.006298899257481242,9.311875345622432e-24,8.218194717762764e-31,38.0,0.7885053884888641,0.0193881384535971,0.46752084344361705,0.00017763985287677642,True,False,False
fine,g02_c33,2,33,OC_CNT,0.6,10.0,0.1,600,completed,566.2457270610792,479.45656777315946,291.45290923711343,588.312752284549,0.20471097018548687,1,True,0.010641524141043964,6.4337461909542924e-24,9.139213555915944e-31,22.25,377.4971513740528,13.52413632824391,0.19512026028707308,0.0009393694382741069,True,False,False
fine,g02_c34,2,34,OC_CNT,0.6,15.0,0.1,600,completed,972.8816136738235,624.7123670288049,398.8471015274487,972.8816136738235,0.28188664609899766,3,False,0.014522392378462713,1.9386183636094507e-22,7.951035388682255e-28,24.375,648.5877424492155,9.188775816057081,0.18183677964834466,0.0007190768077213194,True,False,False
fine,g02_c35,2,35,OC_CNT,0.6,20.0,0.1,600,completed,404.3028626684137,624.5144441347633,404.3028626684137,1223.6017390039906,0.37587276315449214,4,False,0.017313897807659868,3.777565725991008e-21,1.615708306288469e-23,13.5,269.53524177894246,5.624892023444072,0.22873446731752278,0.00014351974226489705,True,False,False
fine,g02_c36,2,36,OC_CNT,0.6,30.0,0.1,600,completed,1123.9719172910336,1150.9106750205453,1095.2199332924815,1246.8098871947548,0.04642246807590656,5,False,0.0072144038332117985,1.3284369833064605e-18,4.716815342245898e-19,15.625,749.3146115273559,15.175838987037348,0.17437153446473141,0.0003718484380985654,True,False,False
fine,g02_c37,2,37,OC_CNT,0.6,50.0,0.1,600,completed,3178.810664813812,2410.750664644399,1981.7373398835675,3178.810664813812,0.13480004910958604,48,False,0.16816842643418267,5.215304091488242e-14,5.468192579704475e-12,7.125,2119.2071098758747,44.38592318665836,0.13226789774687642,0.0022007261816398005,True,False,False
fine,g02_c38,2,38,OC_CNT,0.6,100.0,0.1,80,spectral_boundary,1189.523558648189,1757.6507478197068,299.99186622865653,4139.012013580021,0.7308266198651027,14,False,0.5755351970457333,1.6764443324454454e-08,0.00015979865056584417,1.625,793.0157057654593,55.00601202647752,0.2838590871915051,0.006740704559359267,False,False,False
fine,g02_c39,2,39,OC_CNT,0.6,150.0,0.1,60,spectral_boundary,3621.201072243461,2165.6258278288315,299.99186622865653,5779.227466689505,0.8822058503011041,29,False,0.6198708028552609,6.185931756098101e-08,0.0011309163801910224,0.5,2414.1340481623074,198.19205007948847,0.2493824856452519,0.008817967983831054,False,False,False
fine,g02_c40,2,40,OC_CNT,0.7,5.0,0.1,600,completed,0.6783636062077081,1.0298351319171963,0.6783636062077081,1.5168008042926293,0.23507448958944507,1,True,0.00885270968322411,9.146350540825477e-24,7.035452316205423e-31,34.875,0.2907272598033035,0.007746185387454818,0.4520005848126383,0.0001359480907023869,True,False,False
fine,g02_c41,2,41,OC_CNT,0.7,10.0,0.1,600,completed,498.40395773633145,299.73452413955494,155.7384713637428,498.40395773633145,0.3389273311679885,1,True,0.012140609481773089,5.3270981062175536e-24,6.625831249040658e-31,29.0,213.60169617271347,6.474020698185462,0.23107287194084153,0.0001745703375382046,True,True,False
fine,g02_c42,2,42,OC_CNT,0.7,15.0,0.1,600,completed,638.6921750758021,486.87240616287477,431.98941341805477,638.6921750758021,0.12001529327096161,3,False,0.016111916724807742,1.8327825492181085e-22,6.282747217775945e-31,15.875,273.7252178896295,5.971702173767461,0.21492761011825057,5.5801904309205064e-05,True,False,False
fine,g02_c43,2,43,OC_CNT,0.7,20.0,0.1,600,completed,489.6920960688701,1001.7714661740893,489.6920960688701,1625.1459940607738,0.3885369235668198,9,False,0.016551052638960364,2.5669977990296245e-21,5.959223618011186e-25,16.0,209.86804117237293,4.402663364096059,0.20646597597848704,0.0011146116452375177,True,False,False
fine,g02_c44,2,44,OC_CNT,0.7,30.0,0.1,600,completed,1152.6538178907601,1272.6164592440714,1152.6538178907601,1344.8809963787296,0.04712627860663114,5,False,0.005854842777733626,6.25382558362978e-19,7.90865642008806e-23,14.25,493.99449338175447,11.618871639842453,0.182018943628032,0.0005444077133105463,True,False,False
fine,g02_c45,2,45,OC_CNT,0.7,50.0,0.1,600,completed,2714.7841691898307,2424.3616728706334,2250.3520787519474,2714.7841691898307,0.06698094985511464,45,False,0.06494815167834743,1.7450579928698464e-14,3.2930747028251237e-13,12.25,1163.4789296527852,19.76577848430276,0.15561576910635583,0.0015838102283387556,True,False,False
fine,g02_c46,2,46,OC_CNT,0.7,100.0,0.1,80,spectral_boundary,2185.427261131237,2189.8447963550166,299.9903085357181,5440.655265401873,0.8114425518755678,8,False,0.3662842068369613,1.6057491666827773e-12,5.868833997162986e-08,1.0,936.6116833419592,71.28216128309377,0.24271679539302793,0.005749852043431258,False,False,False
fine,g02_c47,2,47,OC_CNT,0.7,150.0,0.1,140,spectral_boundary,6361.516879867351,4055.7298670412288,1739.539896575183,7696.896489274748,0.50665910384019,42,False,0.6778186867862878,4.428775711935939e-09,9.431696462898319e-05,0.5,2726.364377086008,182.35602846651918,0.1861048689040612,0.008327712649419672,False,False,False
fine,g02_c48,2,48,OC_CNT,0.8,5.0,0.1,600,completed,0.33502572313742596,0.6306262102940406,0.33502572313742596,1.0764785276387792,0.338133017440618,1,True,0.012322058885055099,8.599250663971085e-24,4.991811739571456e-31,32.25,0.08375643078435646,0.0024016373682583304,0.3966943953203475,6.855984181741714e-05,True,False,False
fine,g02_c49,2,49,OC_CNT,0.8,10.0,0.1,600,completed,183.21184769487883,111.12325317789592,65.835908227797,183.21184769487883,0.30375773884834206,1,True,0.011710851259258852,4.9920149826694124e-24,5.464118302893911e-31,30.75,45.80296192371969,1.3680652926091323,0.26174229805040977,0.00046688398698591094,True,False,False
fine,g02_c50,2,50,OC_CNT,0.8,15.0,0.1,600,completed,448.09471626861813,627.2244478674106,448.09471626861813,799.9744500328115,0.20052896532857087,6,False,0.013090012599420074,8.696958681645849e-23,5.250716190355403e-31,14.125,112.0236790671545,4.60190929506168,0.24187486805917574,0.0005169759921662687,True,False,False
fine,g02_c51,2,51,OC_CNT,0.8,20.0,0.1,600,completed,1046.853037625946,1285.3129695042844,1019.9110770393813,1447.9240008007014,0.10300281716335027,3,False,0.014766081277386317,6.955920853833329e-22,4.670100151702905e-30,16.625,261.7132594064864,5.586514919391954,0.23680939286442954,0.00201626140984712,True,False,False
fine,g02_c52,2,52,OC_CNT,0.8,30.0,0.1,600,completed,1433.576156128287,1192.6061135706905,892.1684517587407,1435.6313956487352,0.15484094249611638,3,False,0.00735092163631604,1.0561795967797959e-19,5.243075350465312e-27,13.25,358.39403903207165,8.312936307320548,0.21647191539506183,0.00013433630770831595,True,False,False
fine,g02_c53,2,53,OC_CNT,0.8,50.0,0.1,600,completed,1860.1924801727514,2338.4351118020027,1847.3022330554165,2803.4128189680487,0.16225620358717127,30,False,0.05194351007759851,1.2506717469889865e-15,1.6553175971600766e-16,9.375,465.04812004318774,7.896802697337047,0.1736392937921471,0.0009072736260919978,True,False,False
fine,g02_c54,2,54,OC_CNT,0.8,100.0,0.1,380,spectral_boundary,9030.197869201518,6250.8136469825295,4505.985248220298,9339.56048696532,0.2679343321052889,30,False,0.4294909983713538,2.1902334895003594e-12,1.878775674010208e-07,1.25,2257.549467300379,69.0384263150901,0.18565602630574168,0.006699082195831707,False,False,False
fine,g02_c55,2,55,OC_CNT,0.8,150.0,0.1,180,spectral_boundary,12600.471941740336,4635.051942204666,1619.5630169215856,12600.471941740336,0.5967703740061976,40,False,0.7114792042079436,1.4228633922892798e-08,0.00011734076431073968,0.5,3150.117985435083,248.510881219814,0.2208737962021578,0.006547068846438631,False,False,False
fine,g02_c56,2,56,OC_CNT,0.9,5.0,0.1,600,completed,0.09819397444319537,0.2761305837475128,0.09819397444319537,0.5937127337824564,0.510881284768838,1,True,0.018324923737476906,7.950612544995792e-24,3.7329793735065124e-31,30.25,0.010910441604799483,0.00032583365094606906,0.24877937626674307,8.609830951988862e-05,True,False,False
fine,g02_c57,2,57,OC_CNT,0.9,10.0,0.1,600,completed,21.52985965737205,18.480808235997568,17.10410720790543,21.52985965737205,0.0713894183978315,1,True,0.004434954847051379,4.25769292631483e-24,3.59176074659536e-31,28.625,2.392206628596894,0.07636005034863937,0.1171672921819431,0.0005668565332627162,True,False,False
fine,g02_c58,2,58,OC_CNT,0.9,15.0,0.1,600,completed,772.2478694532397,475.0682748126363,240.38080699311277,772.2478694532397,0.3388242438245461,1,True,0.01265352765210596,8.777802461918403e-24,3.6052985305200415e-31,23.625,85.80531882813771,3.076110935559242,0.28500974713494365,0.00021931689309540037,True,False,False
fine,g02_c59,2,59,OC_CNT,0.9,20.0,0.1,600,completed,725.2800626197183,857.4335221712514,720.7932666539084,1026.1588957327529,0.13474455333024335,6,False,0.013025475710806596,1.2614369044789804e-22,3.606219126570224e-31,12.625,80.58667362441311,2.595314343620809,0.24405772545099458,0.0007338006709450839,True,False,False
fine,g02_c60,2,60,OC_CNT,0.9,30.0,0.1,600,completed,724.3670160649181,999.3527185710005,723.004623753462,1649.5318118900855,0.2823186033508306,3,False,0.014996754794891978,5.839204427549551e-21,3.6027471039319826e-31,13.625,80.4852240072131,1.9223042215719903,0.17982834883004795,0.0002559395554210253,True,False,False
fine,g02_c61,2,61,OC_CNT,0.9,50.0,0.1,600,completed,2329.172005124119,2766.024184669581,2329.172005124119,3054.8176325998666,0.07877204592528955,26,False,0.02552636634486276,1.6616547107417718e-17,2.4844016582016712e-21,8.75,258.79688945823546,5.09813552966439,0.20166705395952467,0.002692391679442352,True,False,False
fine,g02_c62,2,62,OC_CNT,0.9,100.0,0.1,600,completed,8142.845837669615,5080.688331243637,2002.597461139716,8742.289425224837,0.49947333529458127,18,False,0.09126109921141018,2.8372327595076095e-12,1.0065331029302345e-12,10.75,904.7606486299571,18.700649229996422,0.1744967580751905,0.0032104438336336694,True,False,False
fine,g02_c63,2,63,OC_CNT,0.9,150.0,0.1,300,spectral_boundary,15784.811845367858,7424.91322099896,4637.885591009559,15784.811845367858,0.30946146334114505,21,False,0.4179391111008839,8.428156752128931e-12,9.013355258443614e-07,0.75,1753.86798281865,98.43499956988308,0.23189425541470943,0.004198293224404903,False,False,False
fine,g03_c00,3,0,OC_CNT,0.2,5.0,0.2,600,completed,0.013367387990556614,0.02817131259007739,0.013367387990556614,0.052714379691221606,0.39864461128739337,1,True,0.014612027372471161,2.3140502545428138e-20,1.5585937805912904e-30,104.875,0.053469551962226455,0.00047859389973056336,0.4727819037433024,0.00028323948145581035,True,False,False
fine,g03_c01,3,1,OC_CNT,0.2,10.0,0.2,600,completed,65.66707204365248,33.595554820836156,16.669782505413902,65.66707204365248,0.4104732442785906,1,True,0.01781970329877592,4.861217743968475e-21,1.4352327815679069e-30,93.625,262.6682881746099,2.574761927194342,0.27683616257282095,0.0008059246784563046,True,False,False
fine,g03_c02,3,2,OC_CNT,0.2,15.0,0.2,80,spectral_boundary,468.4713013355182,633.1573171272072,299.99556841314643,806.8023267754239,0.234432868825361,24,False,0.4315816858309414,3.2633233415464704e-12,3.965258794082137e-08,1.25,1873.8852053420726,93.19934759124264,0.14579347495838735,0.0027110843927204975,False,False,False
fine,g03_c03,3,3,OC_CNT,0.2,20.0,0.2,80,spectral_boundary,426.2832577654293,651.489802427859,299.99556841314643,847.6532021613966,0.258859783417059,25,False,0.5762877907472812,1.3574567637558297e-10,1.6028564873109993e-06,1.0,1705.1330310617172,73.5291058491843,0.19815606540582287,0.0021786364768110467,False,False,False
fine,g03_c04,3,4,OC_CNT,0.2,30.0,0.2,60,spectral_boundary,717.5162354197605,709.802309597042,299.99556841314643,943.0725199675103,0.2976524919784748,37,False,0.6681275362672083,5.160129430152001e-09,0.00012652896614979308,0.75,2870.064941679042,201.65593722660847,0.18825778671928983,0.00097390745408521,False,False,False
fine,g03_c05,3,5,OC_CNT,0.2,50.0,0.2,60,spectral_boundary,560.9073711890385,733.535685697873,299.99556841314643,1129.063253463426,0.34224722769416877,44,False,0.7242759655451695,1.841982171168585e-07,0.0017881071801825698,1.5,2243.6294847561535,116.95946893118793,0.2793422369984109,0.0008642057463241759,False,False,False
fine,g03_c06,3,6,OC_CNT,0.2,100.0,0.2,40,spectral_boundary,1191.158673719895,797.748722300404,299.99556841314643,1406.902792690858,0.4574054355875915,71,False,0.7469794611237693,7.169633802688765e-07,0.004922709992139624,0.375,4764.63469487958,316.88988199644115,0.27565888842010644,0.0035094419623861173,False,False,False
fine,g03_c07,3,7,OC_CNT,0.2,150.0,0.2,40,spectral_boundary,983.8940782251093,850.9055467129529,299.99556841314643,1528.0622616597539,0.4623516342872879,72,False,0.7729944727101262,1.4758744300571264e-06,0.01340331140226151,0.375,3935.576312900437,271.60137456532465,0.32139066923264925,0.006559200751984795,False,False,False
fine,g03_c08,3,8,OC_CNT,0.3,5.0,0.2,600,completed,0.02923297568339322,0.06062771735061204,0.02923297568339322,0.11213247421999434,0.39060463507056725,1,True,0.014323129646381438,2.004136381131285e-23,1.3318408019696935e-30,96.625,0.06821027659458419,0.0006629052180151148,0.47842688910451653,0.0002647324355443681,True,False,False
fine,g03_c09,3,9,OC_CNT,0.3,10.0,0.2,600,completed,66.27448700175982,35.885775485314355,19.33461276401988,66.27448700175982,0.36977882965621606,1,True,0.01605381506287105,8.07652793903037e-24,1.2060237687508093e-30,91.5,154.64046967077297,1.5814479760217566,0.29274663759222386,0.0008498757202297647,True,False,False
fine,g03_c10,3,10,OC_CNT,0.3,15.0,0.2,600,completed,224.5471634778424,881.8195722462417,224.5471634778424,1328.1425460294008,0.43806773826812495,1,True,0.03169257324649137,2.7785307588050736e-24,1.3143700327523656e-30,44.5,523.9433814482991,10.143495463883454,0.23683482965167524,0.00349325129255873,True,False,False
